0,1
"Entity, Which Could Result in Losses or  Delays in Payments on Your Notes",43
Existing  Legislation and Future Regulatory Reforms Could Have an Adverse Effect on World Omni Financial Corp.’s Business and Operating  Results,46
"Receivables  That Fail to Comply with Consumer Protection Laws May Be Unenforceable, Which May Result in Losses on Your Investment",47
The  Return on Your Notes Could Be Reduced by Shortfalls Due to Military Action,47
"Interests  of Other Persons in the Receivables and Financed Vehicles Could Be Superior to the Issuing Entity’s Interest, Which May Result  in Reduced Payments on Your Notes",48
"If  the Servicer Does Not Maintain Control of the Receivables Evidenced by Electronic Contracts, the Issuing Entity May Not Have A Perfected  Security Interest in Those Receivables",49
general  risks relating to the transaction,50
The  Offered Notes Are Not Suitable Investments for All Investors,50
"Withdrawal  or Downgrade of the Initial Ratings of the Notes Will, and the Issuance of Unsolicited Ratings on your Notes or any Adverse Changes  to a Hired Rating Agency May, Affect the Prices for the Offered Notes Upon Resale",51
"Because  the Offered Notes are in Book-Entry Form, Your Rights Can Only Be Exercised Indirectly",52
You  May Suffer Delays in Payments as a Result of the Manner in Which Principal and Interest of the Offered Notes are Paid,52
Combination  or “Layering” of Multiple Risk Factors May Significantly Increase the Risk of Loss on the Offered Notes,52
WORLD  OMNI FINANCIAL CORP.,53
WORLD  OMNI FINANCIAL CORP.’S AUTOMOBILE FINANCE BUSINESS,55
Underwriting,55
Risk-Based  Pricing,57
Electronic  Contracts and Electronic Contracting,57
Insurance,59
Customer  Service,59
Corporate  Responsibility,59
THE  DEPOSITOR,60
THE  ISSUING ENTITY,61
Capitalization  of the Issuing Entity,61
The  Owner Trustee,62
