0,1
"Collective Bargaining Activity May Disrupt Operations, Increase Labor Costs or Interfere with Business Strategies",129
Risks Related to Conflicts of Interest,129
"Interests and Incentives of the Originators, the Sponsors and Their Affiliates May Not Be Aligned With Your Interests",129
Interests and Incentives of the Underwriter Entities May Not Be Aligned With Your Interests,132
Potential Conflicts of Interest of the Master Servicer and Special Servicer,134
Potential Conflicts of Interest of the Operating Advisor,137
Potential Conflicts of Interest of the Asset Representations Reviewer,138
Potential Conflicts of Interest of the Directing Certificateholder and the Companion Holders,138
Potential Conflicts of Interest in the Selection of the Underlying Mortgage Loans,141
Conflicts of Interest May Occur as a Result of the Rights of the Applicable Directing Certificateholder To Terminate the Applicable Special Servicer of the Applicable Whole Loan,142
Other Potential Conflicts of Interest May Affect Your Investment,142
Other Risks Relating to the Certificates,143
EU Securitization Rules and UK Securitization Rules,143
Nationally Recognized Statistical Rating Organizations May Assign Different Ratings to the Certificates; Ratings of the Certificates Reflect Only the Views of the Applicable Rating Agencies as of the Dates Such Ratings Were Issued; Ratings May Affect ERISA Eligibility; Ratings May Be Downgraded,145
"Your Yield May Be Affected by Defaults, Prepayments and Other Factors",149
General,149
The Timing of Prepayments and Repurchases May Change Your Anticipated Yield,150
Your Yield May Be Adversely Affected By Prepayments Resulting From Earnout Reserves,151
Losses and Shortfalls May Change Your Anticipated Yield,152
Risk of Early Termination,153
Subordination of the Subordinated Certificates Will Affect the Timing of Distributions and the Application of Losses on the Subordinated Certificates,153
"Payments Allocated to the VRR Interest or the Certificates Will Not Be Available to the Certificates or the VRR Interest, Respectively",153
Your Lack of Control Over the Issuing Entity and the Mortgage Loans Can Impact Your Investment,153
You Have Limited Voting Rights,153
"The Rights of the Directing Certificateholder, the Risk Retention Consultation Parties and the Operating Advisor Could Adversely Affect Your Investment",154
"You Have Limited Rights to Replace the Master Servicer, the Special Servicer, the Trustee, the Certificate Administrator, the Operating Advisor or the Asset Representations Reviewer",157
The Rights of Companion Holders and Mezzanine Debt May Adversely Affect Your Investment,158
Risks Relating to Modifications of the Mortgage Loans,160
Sponsors May Not Make Required Repurchases or Substitutions of Defective Mortgage Loans or Pay Any Loss of Value Payment Sufficient to Cover All Losses on a Defective Mortgage Loan,161
Risks Relating to Interest on Advances and Special Servicing Compensation,162
