0,1
"Interests and Incentives of the Originators, the Sponsors and Their Affiliates May Not Be Aligned With Your Interests",130
Interests and Incentives of the Underwriter Entities May Not Be Aligned With Your Interests,132
Potential Conflicts of Interest of the Master Servicer and Special Servicer,133
Potential Conflicts of Interest of the Operating Advisor,136
Potential Conflicts of Interest of the Asset Representations Reviewer,137
Potential Conflicts of Interest of the Directing Certificateholder and the Companion Holders,138
Potential Conflicts of Interest in the Selection of the Underlying Mortgage Loans,140
Conflicts of Interest May Occur as a Result of the Rights of the Applicable Directing Certificateholder To Terminate the Applicable Special Servicer of the Applicable Whole Loan,141
Other Potential Conflicts of Interest May Affect Your Investment,141
Other Risks Relating to the Certificates,142
Nationally Recognized Statistical Rating Organizations May Assign Different Ratings to the Certificates; Ratings of the Certificates Reflect Only the Views of the Applicable Rating Agencies as of the Dates Such Ratings Were Issued; Ratings May Affect ERISA Eligibility; Ratings May Be Downgraded,145
"Your Yield May Be Affected by Defaults, Prepayments and Other Factors",148
General,148
The Timing of Prepayments and Repurchases May Change Your Anticipated Yield,149
Your Yield May Be Adversely Affected By Prepayments Resulting From Earnout Reserves,151
Losses and Shortfalls May Change Your Anticipated Yield,152
Risk of Early Termination,152
Subordination of the Subordinated Certificates Will Affect the Timing of Distributions and the Application of Losses on the Subordinated Certificates,153
Your Lack of Control Over the Issuing Entity and the Mortgage Loans Can Impact Your Investment,153
You Have Limited Voting Rights,153
The Rights of the Directing Certificateholder and the Operating Advisor Could Adversely Affect Your Investment,154
"You Have Limited Rights to Replace the Master Servicer, the Special Servicer, the Trustee, the Certificate Administrator, the Operating Advisor or the Asset Representations Reviewer",156
The Rights of Companion Holders and Mezzanine Debt May Adversely Affect Your Investment,158
Risks Relating to Modifications of the Mortgage Loans,159
Sponsors May Not Make Required Repurchases or Substitutions of Defective Mortgage Loans or Pay Any Loss of Value Payment Sufficient to Cover All Losses on a Defective Mortgage Loan,160
Risks Relating to Interest on Advances and Special Servicing Compensation,161
Bankruptcy of a Servicer May Adversely Affect Collections on the Mortgage Loans and the Ability to Replace the Servicer,162
"The Sponsors, the Depositor and the Issuing Entity Are Subject to Bankruptcy or Insolvency Laws That May Affect the Issuing Entity’s Ownership of the Mortgage Loans",162
