0,1
Nationally Recognized Statistical Rating Organizations May Assign Different Ratings to the Certificates; Ratings of the Certificates Reflect Only the Views of the Applicable Rating Agencies as of the Dates Such Ratings Were Issued; Ratings May Affect ERISA Eligibility; Ratings May Be Downgraded,142
"Your Yield May Be Affected by Defaults, Prepayments and Other Factors",145
Subordination of the Subordinated Certificates Will Affect the Timing of Distributions and the Application of Losses on the Subordinated Certificates,149
Your Lack of Control Over the Issuing Entity and the Mortgage Loans Can Impact Your Investment,150
Risks Relating to Modifications of the Mortgage Loans,156
Sponsors May Not Make Required Repurchases or Substitutions of Defective Mortgage Loans or Pay Any Loss of Value Payment Sufficient to Cover All Losses on a Defective Mortgage Loan,157
Pro Rata Allocation of Principal Between and Among the Subordinate Companion Loans and the Related Mortgage Loan Prior to a Material Mortgage Loan Event Default,158
Risks Relating to Interest on Advances and Special Servicing Compensation,158
Bankruptcy of a Servicer May Adversely Affect Collections on the Mortgage Loans and the Ability to Replace the Servicer,159
"The Sponsors, the Depositor and the Issuing Entity Are Subject to Bankruptcy or Insolvency Laws That May Affect the Issuing Entity’s Ownership of the Mortgage Loans",159
The Requirement of the Special Servicer to Obtain FIRREA-Compliant Appraisals May Result in an Increased Cost to the Issuing Entity,160
"The Master Servicer, any Sub-Servicer, the Special Servicer, the Trustee, the Certificate Administrator or the Custodian May Have Difficulty Performing Under the Pooling and Servicing Agreement or a Related Sub-Servicing Agreement",161
Tax Matters and Changes in Tax Law May Adversely Impact the Mortgage Loans or Your Investment,161
General Risks,166
The Certificates May Not Be a Suitable Investment for You,166
Combination or “Layering” of Multiple Risks May Significantly Increase Risk of Loss,167
"The Volatile Economy, Credit Crisis and Downturn in the Real Estate Market Have Adversely Affected and May Continue To Adversely Affect the Value of CMBS",167
Other Events May Affect the Value and Liquidity of Your Investment,167
The Certificates Are Limited Obligations,168
The Certificates May Have Limited Liquidity and the Market Value of the Certificates May Decline,168
Legal and Regulatory Provisions Affecting Investors Could Adversely Affect the Liquidity of the Offered Certificates,169
Description of the Mortgage Pool,171
General,171
Co-Originated Whole Loans and Third-Party Originated Mortgage Loans,173
Certain Calculations and Definitions,173
Definitions,174
Mortgage Pool Characteristics,188
Overview,188
Property Types,189
