0,1
The Mortgage Loans Have Not Been Reviewed or Re-Underwritten by Us; Some Mortgage Loans May Not Have Complied With Another Originator’s Underwriting Criteria,107.0
Static Pool Data Would Not Be Indicative of the Performance of this Pool,107.0
Appraisals May Not Reflect Current or Future Market Value of Each Property,108.0
The Performance of a Mortgage Loan and Its Related Mortgaged Property Depends in Part on Who Controls the Borrower and Mortgaged Property,110.0
The Borrower’s Form of Entity May Cause Special Risks,110.0
A Bankruptcy Proceeding May Result in Losses and Delays in Realizing on the Mortgage Loans,113.0
Litigation Regarding the Mortgaged Properties or Borrowers May Impair Your Distributions,113.0
Other Financings or Ability to Incur Other Indebtedness Entails Risk,115.0
Tenancies-in-Common May Hinder Recovery,116.0
"Risks Relating to Enforceability of Yield Maintenance Charges, Prepayment Premiums or Defeasance Provisions",117.0
Risks Associated with One Action Rules,117.0
State Law Limitations on Assignments of Leases and Rents May Entail Risks,117.0
Various Other Laws Could Affect the Exercise of Lender’s Rights,118.0
Cash Management Operations Entail Certain Risks That Could Adversely Affect Distributions on Your Certificates,118.0
Borrower May Be Unable to Repay Remaining Principal Balance on Maturity Date; Longer Amortization Schedules and Interest-Only Provisions Increase Risk,119.0
Climate Change May Directly or Indirectly Have an Adverse Effect on the Mortgage Pool,121.0
Risks Related to Ground Leases and Other Leasehold Interests,122.0
Increases in Real Estate Taxes May Reduce Available Funds,124.0
State and Local Mortgage Recording Taxes May Apply Upon a Foreclosure or Deed-in-Lieu of Foreclosure and Reduce Net Proceeds,124.0
"Collective Bargaining Activity May Disrupt Operations, Increase Labor Costs or Interfere with Business Strategies",124.0
Risks Related to Conflicts of Interest,125.0
"Interests and Incentives of the Originators, the Sponsors and Their Affiliates May Not Be Aligned With Your Interests",125.0
Interests and Incentives of the Underwriter Entities May Not Be Aligned With Your Interests,128.0
Potential Conflicts of Interest of the Master Servicer and Special Servicer,129.0
Potential Conflicts of Interest of the Operating Advisor,132.0
Potential Conflicts of Interest of the Asset Representations Reviewer,133.0
Potential Conflicts of Interest of the Directing Certificateholder and the Companion Holders,134.0
Potential Conflicts of Interest in the Selection of the Underlying Mortgage Loans,136.0
Conflicts of Interest May Occur as a Result of the Rights of the Applicable Directing Certificateholder to Terminate the Applicable Special Servicer of the Applicable Whole Loan,137.0
Other Potential Conflicts of Interest May Affect Your Investment,137.0
Other Risks Relating to the Certificates,138.0
EU Securitization Rules and UK Securitization Rules,138.0
Nationally Recognized Statistical Rating Organizations May Assign Different Ratings to the Certificates; Ratings of the Certificates Reflect Only the Views of the Applicable Rating Agencies as of the Dates Such Ratings,
