0,1
"Interests and Incentives of the Originators, the Sponsors and Their Affiliates May Not Be Aligned With Your Interests",130
The Servicing of Servicing Shift Whole Loans Will Shift to Other Servicers,133
Interests and Incentives of the Underwriter Entities May Not Be Aligned With Your Interests,134
Potential Conflicts of Interest of the Master Servicer and Special Servicer,136
Potential Conflicts of Interest of the Operating Advisor,138
Potential Conflicts of Interest of the Asset Representations Reviewer,139
Potential Conflicts of Interest of the Directing Certificateholder and the Companion Holders,140
Potential Conflicts of Interest in the Selection of the Underlying Mortgage Loans,143
Conflicts of Interest May Occur as a Result of the Rights of the Applicable Directing Certificateholder To Terminate the Applicable Special Servicer of the Applicable Whole Loan,144
Other Potential Conflicts of Interest May Affect Your Investment,144
Other Risks Relating to the Certificates,145
EU Securitization Rules and UK Securitization Rules,145
Nationally Recognized Statistical Rating Organizations May Assign Different Ratings to the Certificates; Ratings of the Certificates Reflect Only the Views of the Applicable Rating Agencies as of the Dates Such Ratings Were Issued; Ratings May Affect ERISA Eligibility; Ratings May Be Downgraded,147
"Your Yield May Be Affected by Defaults, Prepayments and Other Factors",151
General,151
The Timing of Prepayments and Repurchases May Change Your Anticipated Yield,152
Your Yield May Be Adversely Affected By Prepayments Resulting From Earnout Reserves,153
Losses and Shortfalls May Change Your Anticipated Yield,154
Risk of Early Termination,155
Subordination of the Subordinated Certificates Will Affect the Timing of Distributions and the Application of Losses on the Subordinated Certificates,155
"Payments Allocated to the VRR Interest or the Certificates Will Not Be Available to the Certificates or the VRR Interest, Respectively",155
Your Lack of Control Over the Issuing Entity and the Mortgage Loans Can Impact Your Investment,155
You Have Limited Voting Rights,155
"The Rights of the Directing Certificateholder, the Risk Retention Consultation Parties and the Operating Advisor Could Adversely Affect Your Investment",156
"You Have Limited Rights to Replace the Master Servicer, the Special Servicer, the Trustee, the Certificate Administrator, the Operating Advisor or the Asset Representations Reviewer",159
The Rights of Companion Holders and Mezzanine Debt May Adversely Affect Your Investment,161
Risks Relating to Modifications of the Mortgage Loans,162
Sponsors May Not Make Required Repurchases or Substitutions of Defective Mortgage Loans or Pay Any Loss of Value Payment Sufficient to Cover All Losses on a Defective Mortgage Loan,163
Pro Rata Allocation of Principal Between and Among the Subordinate Companion Loans and the Related Mortgage Loan Prior to a Material Mortgage Loan Event Default,164
