0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Payment Date,,,0.50%,,,,1.00%,,,,1.30%,,,,1.50%,,,,1.70%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
February 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
March 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
April 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
May 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
June 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,96.93,%
July 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,96.63,%,,,88.70,%
August 2025,,,100.00,%,,,100.00,%,,,95.01,%,,,87.84,%,,,80.60,%
September 2025,,,100.00,%,,,95.61,%,,,87.08,%,,,79.37,%,,,72.62,%
October 2025,,,100.00,%,,,88.58,%,,,79.33,%,,,71.20,%,,,64.77,%
November 2025,,,96.02,%,,,81.65,%,,,71.76,%,,,63.30,%,,,57.05,%
December 2025,,,90.36,%,,,74.93,%,,,64.44,%,,,55.83,%,,,49.46,%
January 2026,,,84.73,%,,,68.32,%,,,57.30,%,,,48.82,%,,,41.99,%
February 2026,,,79.12,%,,,61.81,%,,,50.32,%,,,41.93,%,,,34.66,%
March 2026,,,73.53,%,,,55.39,%,,,43.52,%,,,35.16,%,,,27.47,%
April 2026,,,67.96,%,,,49.07,%,,,36.88,%,,,28.49,%,,,20.35,%
May 2026,,,62.41,%,,,42.85,%,,,30.42,%,,,21.90,%,,,13.36,%
June 2026,,,56.88,%,,,36.73,%,,,24.11,%,,,15.41,%,,,6.51,%
July 2026,,,52.12,%,,,31.21,%,,,18.06,%,,,9.03,%,,,0.00,%
August 2026,,,47.38,%,,,25.75,%,,,12.11,%,,,2.78,%,,,0.00,%
September 2026,,,42.65,%,,,20.32,%,,,6.26,%,,,0.00,%,,,0.00,%
October 2026,,,37.93,%,,,14.95,%,,,0.51,%,,,0.00,%,,,0.00,%
November 2026,,,33.23,%,,,9.65,%,,,0.00,%,,,0.00,%,,,0.00,%
December 2026,,,28.55,%,,,4.42,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2027,,,23.86,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2027,,,19.17,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2027,,,14.49,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2027,,,9.83,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2027,,,5.19,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2027,,,0.57,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
July 2027,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life to Optional Purchase (years)(1),,,1.57,,,,1.26,,,,1.11,,,,1.01,,,,0.92,
Weighted Average Life to Maturity (years)(1),,,1.57,,,,1.26,,,,1.11,,,,1.01,,,,0.92,
