0,1,2,3,4,5,6,7,8
,,Yield Supplement Overcollateralization Amount ($),Yield Supplement Overcollateralization Amount ($),Yield Supplement Overcollateralization Amount ($),Yield Supplement Overcollateralization Amount ($),Yield Supplement Overcollateralization Amount ($),Yield Supplement Overcollateralization Amount ($),
Payment Date,,8.50% Required Rate,8.50% Required Rate,,,8.25% Required Rate,8.25% Required Rate,
Closing Date,,$,69452979.67,,,$,64306518.98,
June 2026,,$,65333243.98,,,$,60470626.13,
July 2026,,$,63244840.35,,,$,58526719.55,
August 2026,,$,61194504.82,,,$,56618775.70,
September 2026,,$,59182138.03,,,$,54746681.01,
October 2026,,$,57207585.64,,,$,52910269.10,
November 2026,,$,55270436.04,,,$,51109127.53,
December 2026,,$,53370240.65,,,$,49342807.96,
January 2027,,$,51506983.92,,,$,47611276.97,
February 2027,,$,49680371.71,,,$,45914233.66,
March 2027,,$,47890290.18,,,$,44251550.50,
April 2027,,$,46137006.14,,,$,42623465.21,
May 2027,,$,44420870.91,,,$,41030296.28,
June 2027,,$,42742249.59,,,$,39472375.52,
July 2027,,$,41101524.75,,,$,37950050.67,
August 2027,,$,39498998.25,,,$,36463593.31,
September 2027,,$,37934532.41,,,$,35012858.47,
October 2027,,$,36407973.27,,,$,33597687.33,
November 2027,,$,34918768.28,,,$,32217547.44,
December 2027,,$,33465828.24,,,$,30871406.64,
January 2028,,$,32048293.17,,,$,29558445.39,
February 2028,,$,30664444.58,,,$,28277037.95,
March 2028,,$,29312686.12,,,$,27025676.52,
April 2028,,$,27992765.23,,,$,25804113.25,
May 2028,,$,26704718.96,,,$,24612373.69,
June 2028,,$,25448407.57,,,$,23450313.18,
July 2028,,$,24224032.15,,,$,22318111.27,
August 2028,,$,23031862.21,,,$,21216011.68,
September 2028,,$,21872021.63,,,$,20144119.69,
October 2028,,$,20744384.40,,,$,19102301.78,
November 2028,,$,19649150.84,,,$,18090732.96,
December 2028,,$,18586671.46,,,$,17109730.65,
January 2029,,$,17557252.17,,,$,16159570.84,
February 2029,,$,16560970.19,,,$,15240312.19,
March 2029,,$,15596091.46,,,$,14350286.01,
April 2029,,$,14660751.74,,,$,13487694.87,
May 2029,,$,13754598.98,,,$,12652186.93,
