0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,97.43
"December 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,90.00
"January 15, 2026",,,100.00,,100.00,,100.00,,100.00,,99.62,,82.80
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,93.02,,75.82
"March 15, 2026",,,100.00,,100.00,,100.00,,97.53,,86.59,,69.07
"April 15, 2026",,,100.00,,100.00,,100.00,,91.45,,80.33,,62.54
"May 15, 2026",,,100.00,,100.00,,100.00,,85.50,,74.25,,56.24
"June 15, 2026",,,100.00,,100.00,,95.72,,79.69,,68.34,,50.16
"July 15, 2026",,,100.00,,100.00,,90.16,,74.03,,62.60,,44.32
"August 15, 2026",,,100.00,,100.00,,84.70,,68.51,,57.04,,38.70
"September 15, 2026",,,100.00,,100.00,,79.33,,63.13,,51.65,,33.32
"October 15, 2026",,,100.00,,98.65,,74.05,,57.89,,46.45,,28.18
"November 15, 2026",,,100.00,,93.36,,68.88,,52.80,,41.42,,23.26
"December 15, 2026",,,100.00,,88.09,,63.80,,47.85,,36.58,,18.59
"January 15, 2027",,,100.00,,82.85,,58.82,,43.06,,31.92,,14.16
"February 15, 2027",,,99.05,,77.70,,54.00,,38.46,,27.48,,9.99
"March 15, 2027",,,94.07,,72.97,,49.55,,34.21,,23.37,,6.11
"April 15, 2027",,,89.06,,68.27,,45.20,,30.09,,19.42,,2.45
"May 15, 2027",,,84.00,,63.58,,40.93,,26.11,,15.65,,0.00
"June 15, 2027",,,78.91,,58.91,,36.75,,22.26,,12.03,,0.00
"July 15, 2027",,,73.77,,54.27,,32.67,,18.55,,8.59,,0.00
"August 15, 2027",,,68.60,,49.65,,28.67,,14.98,,5.32,,0.00
"September 15, 2027",,,63.38,,45.05,,24.77,,11.54,,2.22,,0.00
"October 15, 2027",,,58.13,,40.47,,20.97,,8.25,,0.00,,0.00
"November 15, 2027",,,52.84,,35.92,,17.26,,5.10,,0.00,,0.00
"December 15, 2027",,,47.51,,31.40,,13.64,,2.09,,0.00,,0.00
"January 15, 2028",,,43.33,,27.81,,10.73,,0.00,,0.00,,0.00
"February 15, 2028",,,39.12,,24.25,,7.88,,0.00,,0.00,,0.00
"March 15, 2028",,,35.17,,20.92,,5.25,,0.00,,0.00,,0.00
"April 15, 2028",,,31.18,,17.61,,2.68,,0.00,,0.00,,0.00
"May 15, 2028",,,27.16,,14.31,,0.19,,0.00,,0.00,,0.00
"June 15, 2028",,,23.11,,11.03,,0.00,,0.00,,0.00,,0.00
"July 15, 2028",,,19.02,,7.77,,0.00,,0.00,,0.00,,0.00
"August 15, 2028",,,14.91,,4.53,,0.00,,0.00,,0.00,,0.00
"September 15, 2028",,,10.76,,1.31,,0.00,,0.00,,0.00,,0.00
"October 15, 2028",,,6.59,,0.00,,0.00,,0.00,,0.00,,0.00
"November 15, 2028",,,2.38,,0.00,,0.00,,0.00,,0.00,,0.00
"December 15, 2028",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.43,,3.12,,2.71,,2.44,,2.24,,1.96
Weighted Average Life to Maturity (Years)(2),,,3.43,,3.12,,2.71,,2.44,,2.24,,1.96
,,,,,,,,,,,,,
