0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Payment Date,,,0.50%,,,,1.00%,,,,1.30%,,,,1.50%,,,,1.70%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
February 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
March 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
April 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
May 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
June 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
July 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
August 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
September 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
October 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
December 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
January 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
February 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
March 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
April 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
May 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
June 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
July 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,99.80,%
August 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,94.01,%
September 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,96.64,%,,,87.56,%
October 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,91.34,%,,,81.25,%
November 2026,,,100.00,%,,,100.00,%,,,94.86,%,,,85.43,%,,,75.09,%
December 2026,,,100.00,%,,,100.00,%,,,89.97,%,,,79.64,%,,,69.08,%
January 2027,,,100.00,%,,,99.26,%,,,84.50,%,,,73.97,%,,,63.22,%
February 2027,,,100.00,%,,,94.76,%,,,79.13,%,,,68.43,%,,,57.51,%
March 2027,,,100.00,%,,,89.72,%,,,73.87,%,,,63.03,%,,,51.95,%
April 2027,,,100.00,%,,,84.74,%,,,68.71,%,,,57.75,%,,,46.54,%
May 2027,,,100.00,%,,,79.84,%,,,63.67,%,,,52.60,%,,,41.29,%
June 2027,,,100.00,%,,,75.01,%,,,58.72,%,,,47.58,%,,,36.20,%
July 2027,,,95.96,%,,,70.26,%,,,53.89,%,,,42.69,%,,,31.26,%
August 2027,,,91.82,%,,,65.57,%,,,49.17,%,,,37.94,%,,,26.48,%
September 2027,,,87.68,%,,,61.32,%,,,44.85,%,,,33.58,%,,,22.07,%
October 2027,,,83.58,%,,,57.16,%,,,40.65,%,,,29.35,%,,,17.82,%
November 2027,,,79.49,%,,,53.07,%,,,36.55,%,,,25.25,%,,,13.71,%
December 2027,,,75.43,%,,,49.04,%,,,32.55,%,,,21.27,%,,,9.74,%
January 2028,,,71.38,%,,,45.09,%,,,28.65,%,,,17.41,%,,,5.93,%
February 2028,,,67.35,%,,,41.20,%,,,24.86,%,,,13.67,%,,,2.25,%
March 2028,,,63.34,%,,,37.38,%,,,21.16,%,,,10.06,%,,,0.00,%
April 2028,,,59.34,%,,,33.63,%,,,17.57,%,,,6.58,%,,,0.00,%
May 2028,,,55.36,%,,,29.96,%,,,14.08,%,,,3.22,%,,,0.00,%
June 2028,,,51.40,%,,,26.35,%,,,10.70,%,,,0.00,%,,,0.00,%
July 2028,,,47.46,%,,,22.82,%,,,7.43,%,,,0.00,%,,,0.00,%
August 2028,,,43.54,%,,,19.37,%,,,4.26,%,,,0.00,%,,,0.00,%
September 2028,,,39.85,%,,,16.13,%,,,1.31,%,,,0.00,%,,,0.00,%
October 2028,,,36.21,%,,,12.98,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2028,,,32.58,%,,,9.90,%,,,0.00,%,,,0.00,%,,,0.00,%
December 2028,,,28.96,%,,,6.90,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2029,,,25.37,%,,,3.96,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2029,,,21.79,%,,,1.09,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2029,,,18.24,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2029,,,14.70,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2029,,,11.18,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2029,,,7.68,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
July 2029,,,4.19,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
August 2029,,,0.73,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2029,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life to Optional Purchase (years)(1),,,3.47,,,,2.95,,,,2.63,,,,2.43,,,,2.24,
Weighted Average Life to Maturity (years)(1),,,3.47,,,,2.95,,,,2.63,,,,2.43,,,,2.24,
