0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Payment  Date,,,0.50%,,,,1.00%,,,,1.50%,,,,2.00%,,,,2.50%,
Closing  Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
October 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
December 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
January 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,99.77,%,,,94.96,%
February 2026,,,100.00,%,,,100.00,%,,,99.71,%,,,93.76,%,,,87.80,%
March 2026,,,100.00,%,,,100.00,%,,,94.66,%,,,87.83,%,,,80.75,%
April 2026,,,100.00,%,,,98.06,%,,,89.68,%,,,81.98,%,,,73.82,%
May 2026,,,100.00,%,,,93.80,%,,,84.82,%,,,76.22,%,,,66.99,%
June 2026,,,98.12,%,,,89.59,%,,,80.09,%,,,70.53,%,,,60.28,%
July 2026,,,95.02,%,,,85.68,%,,,75.42,%,,,64.93,%,,,53.69,%
August 2026,,,91.94,%,,,81.81,%,,,70.81,%,,,59.42,%,,,47.21,%
September 2026,,,88.86,%,,,77.98,%,,,66.25,%,,,53.99,%,,,40.85,%
October 2026,,,85.79,%,,,74.19,%,,,61.75,%,,,48.66,%,,,34.61,%
November 2026,,,82.73,%,,,70.43,%,,,57.31,%,,,43.41,%,,,28.49,%
December 2026,,,79.67,%,,,66.71,%,,,52.94,%,,,38.25,%,,,22.50,%
January 2027,,,76.72,%,,,63.09,%,,,48.62,%,,,33.18,%,,,16.63,%
February 2027,,,73.77,%,,,59.51,%,,,44.36,%,,,28.20,%,,,10.89,%
March 2027,,,70.83,%,,,55.96,%,,,40.17,%,,,23.32,%,,,5.28,%
April 2027,,,67.89,%,,,52.44,%,,,36.04,%,,,18.54,%,,,0.00,%
May 2027,,,64.96,%,,,48.96,%,,,31.97,%,,,13.85,%,,,0.00,%
June 2027,,,62.04,%,,,45.51,%,,,27.97,%,,,9.26,%,,,0.00,%
July 2027,,,59.12,%,,,42.10,%,,,24.03,%,,,4.77,%,,,0.00,%
August 2027,,,56.20,%,,,38.72,%,,,20.17,%,,,0.39,%,,,0.00,%
September 2027,,,53.30,%,,,35.38,%,,,16.37,%,,,0.00,%,,,0.00,%
October 2027,,,50.40,%,,,32.08,%,,,12.64,%,,,0.00,%,,,0.00,%
November 2027,,,47.50,%,,,28.81,%,,,8.97,%,,,0.00,%,,,0.00,%
December 2027,,,44.61,%,,,25.58,%,,,5.39,%,,,0.00,%,,,0.00,%
January 2028,,,41.73,%,,,22.39,%,,,1.87,%,,,0.00,%,,,0.00,%
February 2028,,,38.86,%,,,19.24,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2028,,,35.99,%,,,16.13,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2028,,,33.13,%,,,13.05,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2028,,,30.28,%,,,10.02,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2028,,,27.45,%,,,7.04,%,,,0.00,%,,,0.00,%,,,0.00,%
July 2028,,,24.63,%,,,4.10,%,,,0.00,%,,,0.00,%,,,0.00,%
August 2028,,,21.81,%,,,1.21,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2028,,,19.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
October 2028,,,16.21,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2028,,,13.42,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
December 2028,,,10.64,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2029,,,7.87,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2029,,,5.11,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2029,,,2.35,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2029,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted  Average Life to Optional Purchase (years)(1),,,2.12,,,,1.69,,,,1.35,,,,1.10,,,,0.91,
Weighted  Average Life to Maturity (years)(1),,,2.12,,,,1.69,,,,1.35,,,,1.10,,,,0.91,
