0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,Class B,Class B,Class B,Class B,Class B,Class B,Class B,Class B,Class B,Class B,,,Class C,Class C,Class C,Class C,Class C,Class C,Class C,Class C,Class C,Class C,Class C
Payment  Date,,0.00%,,0.50%,,1.00%,,1.30%,,1.70%,,2.00%,,0.00%,,0.50%,,1.00%,,1.30%,,1.70%,,2.00%
Closing  Date,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15,  2024",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15,  2025",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15,  2026",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"January 15,  2027",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"February 15,  2027",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"March 15,  2027",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"April 15,  2027",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"May 15,  2027",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"June 15,  2027",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"July 15,  2027",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"August 15,  2027",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"September 15,  2027",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"October 15,  2027",,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00
"November 15,  2027",,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00
"December 15,  2027",,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00
"January 15,  2028",,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00
"February 15,  2028",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"March 15,  2028",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"April 15,  2028",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"May 15,  2028",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"June 15,  2028",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"July 15,  2028",,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00
"August 15,  2028",,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00
"September 15,  2028",,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00
"October 15,  2028",,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00
"November 15,  2028",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted  Average Life to Call (years)(2),,4.66,,4.32,,3.91,,3.57,,3.07,,2.74,,4.66,,4.32,,3.91,,3.57,,3.07,,2.74
Weighted  Average Life to Maturity (years)(2),,5.18,,4.88,,4.46,,4.10,,3.49,,3.06,,5.52,,5.33,,4.90,,4.52,,3.84,,3.35
