0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,95.55,%,,,85.45,%,,,74.32,%,,,55.64,%
10/15/27,,,100.00,%,,,100.00,%,,,99.30,%,,,89.80,%,,,79.52,%,,,68.21,%,,,49.51,%
11/15/27,,,100.00,%,,,100.00,%,,,93.81,%,,,84.16,%,,,73.73,%,,,62.29,%,,,43.74,%
12/15/27,,,100.00,%,,,100.00,%,,,88.40,%,,,78.63,%,,,68.09,%,,,56.56,%,,,38.32,%
01/15/28,,,100.00,%,,,100.00,%,,,83.08,%,,,73.21,%,,,62.60,%,,,51.04,%,,,33.07,%
02/15/28,,,100.00,%,,,95.98,%,,,77.84,%,,,67.91,%,,,57.27,%,,,45.71,%,,,27.99,%
03/15/28,,,100.00,%,,,90.91,%,,,72.67,%,,,62.73,%,,,52.09,%,,,40.58,%,,,23.06,%
04/15/28,,,100.00,%,,,85.87,%,,,67.59,%,,,57.65,%,,,47.06,%,,,35.66,%,,,18.31,%
05/15/28,,,100.00,%,,,80.84,%,,,62.58,%,,,52.70,%,,,42.19,%,,,30.95,%,,,13.72,%
06/15/28,,,96.39,%,,,75.84,%,,,57.66,%,,,47.86,%,,,37.47,%,,,26.42,%,,,9.31,%
07/15/28,,,91.37,%,,,70.89,%,,,52.84,%,,,43.15,%,,,32.93,%,,,22.09,%,,,5.07,%
08/15/28,,,86.59,%,,,66.18,%,,,48.26,%,,,38.67,%,,,28.59,%,,,17.94,%,,,1.00,%
09/15/28,,,81.97,%,,,61.66,%,,,43.88,%,,,34.39,%,,,24.43,%,,,13.96,%,,,0.00,%
10/15/28,,,77.99,%,,,57.70,%,,,39.96,%,,,30.50,%,,,20.58,%,,,10.16,%,,,0.00,%
11/15/28,,,73.98,%,,,53.76,%,,,36.10,%,,,26.69,%,,,16.84,%,,,6.49,%,,,0.00,%
12/15/28,,,69.94,%,,,49.84,%,,,32.31,%,,,22.97,%,,,13.21,%,,,2.96,%,,,0.00,%
01/15/29,,,65.88,%,,,45.94,%,,,28.58,%,,,19.34,%,,,9.69,%,,,0.00,%,,,0.00,%
02/15/29,,,61.78,%,,,42.06,%,,,24.91,%,,,15.80,%,,,6.28,%,,,0.00,%,,,0.00,%
03/15/29,,,57.65,%,,,38.20,%,,,21.30,%,,,12.34,%,,,2.99,%,,,0.00,%,,,0.00,%
04/15/29,,,53.49,%,,,34.35,%,,,17.76,%,,,8.97,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/29,,,49.30,%,,,30.53,%,,,14.28,%,,,5.69,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/29,,,45.07,%,,,26.72,%,,,10.87,%,,,2.50,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/29,,,40.82,%,,,22.93,%,,,7.53,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/29,,,36.52,%,,,19.16,%,,,4.25,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/29,,,32.20,%,,,15.42,%,,,1.04,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/29,,,28.87,%,,,12.46,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/29,,,25.57,%,,,9.56,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/29,,,22.28,%,,,6.70,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/30,,,19.00,%,,,3.88,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/30,,,15.69,%,,,1.08,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/30,,,12.36,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/30,,,9.01,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/30,,,5.63,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/30,,,2.22,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/30,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
