0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"October 15, 2026",,100.00,,100.00,,100.00,,100.00,,80.44,,60.86,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"November 15, 2026",,100.00,,100.00,,100.00,,94.41,,72.78,,52.85,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"December 15, 2026",,100.00,,100.00,,100.00,,89.58,,65.61,,45.33,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"January 15, 2027",,100.00,,100.00,,97.67,,82.99,,58.67,,38.11,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"February 15, 2027",,100.00,,100.00,,93.21,,76.59,,51.99,,31.20,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"March 15, 2027",,100.00,,100.00,,87.11,,70.35,,45.55,,24.59,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"April 15, 2027",,100.00,,100.00,,81.12,,64.26,,39.33,,18.28,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"May 15, 2027",,100.00,,99.33,,75.25,,58.34,,33.35,,12.27,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"June 15, 2027",,100.00,,94.98,,69.48,,52.57,,27.61,,6.57,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"July 15, 2027",,100.00,,89.26,,63.82,,46.97,,22.11,,1.16,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"August 15, 2027",,100.00,,83.57,,58.27,,41.53,,16.84,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,78.82,
"September 15, 2027",,99.40,,77.94,,52.85,,36.27,,11.83,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,53.07,
"October 15, 2027",,95.12,,72.71,,47.83,,31.39,,7.20,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"November 15, 2027",,89.70,,67.51,,42.91,,26.67,,2.80,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"December 15, 2027",,84.24,,62.34,,38.09,,22.10,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,92.57,,0.00,
"January 15, 2028",,78.80,,57.25,,33.41,,17.72,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,71.41,,0.00,
"February 15, 2028",,73.61,,52.42,,29.02,,13.63,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,52.01,,0.00,
"March 15, 2028",,68.40,,47.63,,24.73,,9.69,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"April 15, 2028",,63.16,,42.87,,20.54,,5.91,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"May 15, 2028",,57.88,,38.14,,16.45,,2.27,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"June 15, 2028",,52.58,,33.44,,12.47,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,93.45,,0.00,,0.00,
"July 15, 2028",,47.25,,28.78,,8.60,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,75.52,,0.00,,0.00,
"August 15, 2028",,42.75,,24.81,,5.24,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,59.69,,0.00,,0.00,
"September 15, 2028",,38.29,,20.93,,2.01,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"October 15, 2028",,33.84,,17.09,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,93.99,,0.00,,0.00,,0.00,
"November 15, 2028",,29.36,,13.28,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,77.62,,0.00,,0.00,,0.00,
"December 15, 2028",,25.21,,9.78,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,62.62,,0.00,,0.00,,0.00,
"January 15, 2029",,21.05,,6.30,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"February 15, 2029",,17.02,,2.96,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"March 15, 2029",,12.97,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,98.16,,0.00,,0.00,,0.00,,0.00,
"April 15, 2029",,8.90,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,80.50,,0.00,,0.00,,0.00,,0.00,
"May 15, 2029",,4.81,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,62.97,,0.00,,0.00,,0.00,,0.00,
"June 15, 2029",,0.69,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"July 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,81.41,,0.00,,0.00,,0.00,,0.00,,0.00,
"August 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,58.99,,0.00,,0.00,,0.00,,0.00,,0.00,
"September 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,
,,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life to Call (years)(2),,3.34,,3.01,,2.61,,2.34,,1.99,,1.74,,4.42,,4.17,,3.75,,3.41,,2.90,,2.50,
Weighted Average Life to Maturity (years)(2),,3.34,,3.01,,2.61,,2.34,,1.99,,1.74,,4.50,,4.24,,3.84,,3.49,,2.95,,2.55,
,,,,,,,,,,,,,,,,,,,,,,,,,
