0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,91.97,%,,,80.76,%,,,61.99,%
10/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,96.48,%,,,86.17,%,,,74.77,%,,,56.02,%
11/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,90.99,%,,,80.51,%,,,68.96,%,,,50.28,%
12/15/25,,,100.00,%,,,100.00,%,,,95.38,%,,,85.60,%,,,75.00,%,,,63.34,%,,,44.78,%
01/15/26,,,100.00,%,,,100.00,%,,,90.21,%,,,80.32,%,,,69.63,%,,,57.90,%,,,39.47,%
02/15/26,,,100.00,%,,,100.00,%,,,85.11,%,,,75.15,%,,,64.40,%,,,52.65,%,,,34.43,%
03/15/26,,,100.00,%,,,98.32,%,,,80.08,%,,,70.08,%,,,59.32,%,,,47.60,%,,,29.70,%
04/15/26,,,100.00,%,,,93.44,%,,,75.13,%,,,65.13,%,,,54.39,%,,,42.73,%,,,25.17,%
05/15/26,,,100.00,%,,,88.58,%,,,70.26,%,,,60.28,%,,,49.61,%,,,38.07,%,,,20.86,%
06/15/26,,,100.00,%,,,83.74,%,,,65.48,%,,,55.55,%,,,44.98,%,,,33.63,%,,,16.78,%
07/15/26,,,99.42,%,,,78.93,%,,,60.77,%,,,50.94,%,,,40.50,%,,,29.38,%,,,12.83,%
08/15/26,,,94.53,%,,,74.14,%,,,56.14,%,,,46.44,%,,,36.17,%,,,25.28,%,,,9.05,%
09/15/26,,,89.60,%,,,69.37,%,,,51.59,%,,,42.05,%,,,32.00,%,,,21.35,%,,,5.45,%
10/15/26,,,85.66,%,,,65.44,%,,,47.71,%,,,38.21,%,,,28.20,%,,,17.60,%,,,2.00,%
11/15/26,,,81.68,%,,,61.54,%,,,43.89,%,,,34.44,%,,,24.51,%,,,14.00,%,,,0.00,%
12/15/26,,,77.67,%,,,57.65,%,,,40.13,%,,,30.76,%,,,20.92,%,,,10.53,%,,,0.00,%
01/15/27,,,73.64,%,,,53.78,%,,,36.43,%,,,27.17,%,,,17.46,%,,,7.23,%,,,0.00,%
02/15/27,,,69.57,%,,,49.92,%,,,32.79,%,,,23.67,%,,,14.10,%,,,4.09,%,,,0.00,%
03/15/27,,,65.47,%,,,46.09,%,,,29.22,%,,,20.25,%,,,10.86,%,,,1.09,%,,,0.00,%
04/15/27,,,61.33,%,,,42.27,%,,,25.71,%,,,16.92,%,,,7.74,%,,,0.00,%,,,0.00,%
05/15/27,,,57.17,%,,,38.47,%,,,22.27,%,,,13.68,%,,,4.73,%,,,0.00,%,,,0.00,%
06/15/27,,,52.97,%,,,34.69,%,,,18.89,%,,,10.54,%,,,1.84,%,,,0.00,%,,,0.00,%
07/15/27,,,48.74,%,,,30.93,%,,,15.58,%,,,7.48,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/27,,,44.47,%,,,27.18,%,,,12.33,%,,,4.52,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/27,,,40.17,%,,,23.46,%,,,9.16,%,,,1.66,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/27,,,36.83,%,,,20.49,%,,,6.52,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/27,,,33.45,%,,,17.54,%,,,3.94,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/27,,,30.06,%,,,14.60,%,,,1.40,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/28,,,26.63,%,,,11.68,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/28,,,23.17,%,,,8.77,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/28,,,19.69,%,,,5.88,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/28,,,16.17,%,,,3.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/28,,,12.63,%,,,0.13,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/28,,,9.09,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/28,,,5.59,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/28,,,2.07,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/28,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
