0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
10/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
11/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
12/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
01/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
02/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
03/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
04/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
05/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
06/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
07/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
08/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
09/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
10/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
11/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,91.87,%
12/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,72.29,%
01/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,53.67,%
02/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,36.21,%
03/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,19.74,%
04/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,89.09,%,,,4.03,%
05/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,72.35,%,,,0.00,%
06/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,56.36,%,,,0.00,%
07/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,94.31,%,,,41.15,%,,,0.00,%
08/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,78.00,%,,,26.72,%,,,0.00,%
09/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,62.44,%,,,13.03,%,,,0.00,%
10/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,95.07,%,,,48.41,%,,,0.21,%,,,0.00,%
11/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,80.32,%,,,34.92,%,,,0.00,%,,,0.00,%
12/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,66.00,%,,,21.99,%,,,0.00,%,,,0.00,%
01/15/28,,,100.00,%,,,100.00,%,,,93.32,%,,,52.11,%,,,9.61,%,,,0.00,%,,,0.00,%
02/15/28,,,100.00,%,,,100.00,%,,,78.31,%,,,38.67,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/28,,,100.00,%,,,100.00,%,,,63.62,%,,,25.66,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/28,,,100.00,%,,,100.00,%,,,49.25,%,,,13.11,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/28,,,100.00,%,,,100.00,%,,,35.22,%,,,1.01,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/28,,,100.00,%,,,83.36,%,,,21.60,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/28,,,100.00,%,,,66.36,%,,,8.51,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/28,,,100.00,%,,,49.45,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/28,,,91.96,%,,,33.39,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/28,,,72.17,%,,,18.28,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/28,,,57.27,%,,,6.79,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/28,,,42.24,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/29,,,27.09,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
