0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"January 15, 2026",,100.00,,100.00,,100.00,,100.00,,80.60,,63.30,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"February 15, 2026",,100.00,,100.00,,100.00,,94.97,,73.75,,56.09,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"March 15, 2026",,100.00,,100.00,,100.00,,88.71,,67.12,,49.13,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"April 15, 2026",,100.00,,100.00,,97.67,,82.60,,60.68,,42.44,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"May 15, 2026",,100.00,,100.00,,91.88,,76.63,,54.46,,36.01,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"June 15, 2026",,100.00,,100.00,,86.47,,71.05,,48.63,,29.99,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"July 15, 2026",,100.00,,100.00,,81.15,,65.59,,42.99,,24.21,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"August 15, 2026",,100.00,,100.00,,75.93,,60.28,,37.55,,18.68,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"September 15, 2026",,100.00,,94.97,,70.79,,55.09,,32.31,,13.40,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"October 15, 2026",,100.00,,89.95,,65.75,,50.04,,27.27,,9.10,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"November 15, 2026",,100.00,,84.95,,60.80,,45.13,,22.42,,4.99,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"December 15, 2026",,100.00,,79.99,,55.95,,40.36,,17.78,,1.08,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"January 15, 2027",,97.31,,75.25,,51.34,,35.85,,13.44,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,82.01,
"February 15, 2027",,92.43,,70.53,,46.82,,31.47,,9.29,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,57.80,
"March 15, 2027",,87.51,,65.84,,42.39,,27.23,,5.33,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"April 15, 2027",,82.75,,61.33,,38.17,,23.21,,1.62,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"May 15, 2027",,78.28,,57.10,,34.24,,19.48,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,87.54,,0.00,
"June 15, 2027",,73.77,,52.89,,30.38,,15.88,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,65.47,,0.00,
"July 15, 2027",,69.24,,48.72,,26.63,,12.40,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"August 15, 2027",,64.69,,44.57,,22.95,,9.06,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"September 15, 2027",,60.11,,40.45,,19.36,,5.83,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"October 15, 2027",,55.49,,36.35,,15.86,,2.73,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"November 15, 2027",,50.85,,32.28,,12.44,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,98.34,,0.00,,0.00,
"December 15, 2027",,46.17,,28.23,,9.11,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,78.43,,0.00,,0.00,
"January 15, 2028",,42.21,,24.78,,6.23,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,60.97,,0.00,,0.00,
"February 15, 2028",,38.23,,21.35,,3.42,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"March 15, 2028",,34.22,,17.94,,0.69,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"April 15, 2028",,30.17,,14.55,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,86.19,,0.00,,0.00,,0.00,
"May 15, 2028",,26.30,,11.34,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,68.80,,0.00,,0.00,,0.00,
"June 15, 2028",,22.51,,8.22,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"July 15, 2028",,18.70,,5.12,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"August 15, 2028",,14.85,,2.04,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"September 15, 2028",,10.99,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,92.85,,0.00,,0.00,,0.00,,0.00,
"October 15, 2028",,7.09,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,71.58,,0.00,,0.00,,0.00,,0.00,
"November 15, 2028",,4.02,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"December 15, 2028",,0.92,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"January 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,87.69,,0.00,,0.00,,0.00,,0.00,,0.00,
"February 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,
,,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life to Call (years)(2),,3.48,,3.12,,2.68,,2.40,,2.04,,1.79,,4.63,,4.36,,3.94,,3.59,,3.02,,2.67,
Weighted Average Life to Maturity (years)(2),,3.48,,3.12,,2.68,,2.40,,2.04,,1.79,,4.77,,4.47,,4.03,,3.66,,3.09,,2.72,
