0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"January 15, 2026",,100.00,,100.00,,100.00,,100.00,,80.62,,63.32,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"February 15, 2026",,100.00,,100.00,,100.00,,94.99,,73.78,,56.11,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"March 15, 2026",,100.00,,100.00,,100.00,,88.74,,67.14,,49.15,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"April 15, 2026",,100.00,,100.00,,97.70,,82.63,,60.70,,42.46,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"May 15, 2026",,100.00,,100.00,,91.91,,76.66,,54.48,,36.03,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"June 15, 2026",,100.00,,100.00,,86.50,,71.07,,48.65,,30.01,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"July 15, 2026",,100.00,,100.00,,81.18,,65.62,,43.01,,24.23,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"August 15, 2026",,100.00,,100.00,,75.96,,60.31,,37.58,,18.70,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"September 15, 2026",,100.00,,95.01,,70.83,,55.12,,32.34,,13.42,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"October 15, 2026",,100.00,,89.99,,65.79,,50.08,,27.29,,9.12,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"November 15, 2026",,100.00,,85.00,,60.84,,45.16,,22.45,,5.01,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"December 15, 2026",,100.00,,80.04,,55.99,,40.39,,17.81,,1.10,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"January 15, 2027",,97.36,,75.30,,51.38,,35.88,,13.46,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,82.19,
"February 15, 2027",,92.48,,70.58,,46.86,,31.51,,9.31,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,57.98,
"March 15, 2027",,87.57,,65.89,,42.43,,27.26,,5.35,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"April 15, 2027",,82.81,,61.38,,38.21,,23.24,,1.64,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"May 15, 2027",,78.34,,57.15,,34.27,,19.51,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,87.65,,0.00,
"June 15, 2027",,73.83,,52.94,,30.42,,15.91,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,65.56,,0.00,
"July 15, 2027",,69.30,,48.77,,26.66,,12.43,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"August 15, 2027",,64.75,,44.62,,22.99,,9.08,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"September 15, 2027",,60.17,,40.50,,19.40,,5.86,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"October 15, 2027",,55.55,,36.40,,15.89,,2.76,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"November 15, 2027",,50.91,,32.33,,12.47,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,98.49,,0.00,,0.00,
"December 15, 2027",,46.23,,28.28,,9.14,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,78.56,,0.00,,0.00,
"January 15, 2028",,42.27,,24.83,,6.26,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,61.08,,0.00,,0.00,
"February 15, 2028",,38.29,,21.40,,3.45,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"March 15, 2028",,34.27,,17.99,,0.71,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"April 15, 2028",,30.23,,14.59,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,86.35,,0.00,,0.00,,0.00,
"May 15, 2028",,26.36,,11.38,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,68.95,,0.00,,0.00,,0.00,
"June 15, 2028",,22.46,,8.18,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"July 15, 2028",,18.64,,5.08,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"August 15, 2028",,14.80,,2.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"September 15, 2028",,10.93,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,92.55,,0.00,,0.00,,0.00,,0.00,
"October 15, 2028",,7.03,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,71.27,,0.00,,0.00,,0.00,,0.00,
"November 15, 2028",,3.96,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"December 15, 2028",,0.86,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"January 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,87.32,,0.00,,0.00,,0.00,,0.00,,0.00,
"February 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,
,,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life to Call (years)(2),,3.48,,3.12,,2.68,,2.40,,2.04,,1.79,,4.63,,4.36,,3.94,,3.59,,3.02,,2.68,
Weighted Average Life to Maturity (years)(2),,3.48,,3.12,,2.68,,2.40,,2.04,,1.79,,4.77,,4.46,,4.03,,3.66,,3.09,,2.72,
