0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,
Payment Date,,0.00%,0.00%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,2.00%,2.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
December 2024,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
January 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
February 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
March 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
April 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
May 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
June 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
July 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
August 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
September 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
October 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
December 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
January 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,93.39,%
February 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,84.66,%
March 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,76.18,%
April 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,99.87,%,,,67.96,%
May 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,92.73,%,,,60.00,%
June 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,97.98,%,,,85.80,%,,,52.30,%
July 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,91.47,%,,,79.04,%,,,44.86,%
August 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,85.10,%,,,72.45,%,,,37.68,%
September 2026,,,100.00,%,,,100.00,%,,,96.92,%,,,78.87,%,,,66.04,%,,,30.78,%
October 2026,,,100.00,%,,,100.00,%,,,91.04,%,,,72.78,%,,,59.80,%,,,24.14,%
November 2026,,,100.00,%,,,100.00,%,,,85.26,%,,,66.84,%,,,53.74,%,,,17.77,%
December 2026,,,100.00,%,,,100.00,%,,,79.58,%,,,61.04,%,,,47.86,%,,,11.68,%
January 2027,,,100.00,%,,,100.00,%,,,74.00,%,,,55.39,%,,,42.16,%,,,5.86,%
February 2027,,,100.00,%,,,96.70,%,,,68.51,%,,,49.88,%,,,36.65,%,,,0.31,%
March 2027,,,100.00,%,,,91.28,%,,,63.13,%,,,44.52,%,,,31.31,%,,,0.00,%
April 2027,,,100.00,%,,,85.89,%,,,57.84,%,,,39.32,%,,,26.16,%,,,0.00,%
May 2027,,,100.00,%,,,80.52,%,,,52.66,%,,,34.26,%,,,21.20,%,,,0.00,%
June 2027,,,99.81,%,,,75.19,%,,,47.59,%,,,29.36,%,,,16.42,%,,,0.00,%
July 2027,,,94.44,%,,,70.06,%,,,42.75,%,,,24.71,%,,,11.92,%,,,0.00,%
