0,1,2,3,4,5,6,7,8
,,Yield Supplement  Overcollateralization Amount ($),Yield Supplement  Overcollateralization Amount ($),Yield Supplement  Overcollateralization Amount ($),Yield Supplement  Overcollateralization Amount ($),Yield Supplement  Overcollateralization Amount ($),Yield Supplement  Overcollateralization Amount ($),
Payment Date,,8.85% Required Rate,8.85% Required Rate,,,8.60% Required Rate,8.60% Required Rate,
Closing Date,,$,68915675.97,,,$,63135906.83,
June 2025,,$,65445259.26,,,$,59920569.35,
July 2025,,$,63230353.68,,,$,57869946.86,
August 2025,,$,61069613.32,,,$,55870743.67,
September 2025,,$,58961590.78,,,$,53921528.98,
October 2025,,$,56902048.75,,,$,52018171.54,
November 2025,,$,54888555.75,,,$,50158294.18,
December 2025,,$,52920898.36,,,$,48341663.74,
January 2026,,$,50999330.36,,,$,46568500.81,
February 2026,,$,49124161.78,,,$,44839081.63,
March 2026,,$,47295769.92,,,$,43153745.12,
April 2026,,$,45514541.97,,,$,41512841.02,
May 2026,,$,43780831.49,,,$,39916687.82,
June 2026,,$,42095029.43,,,$,38365639.88,
July 2026,,$,40457226.32,,,$,36859763.54,
August 2026,,$,38866672.24,,,$,35398321.53,
September 2026,,$,37321317.75,,,$,33979336.55,
October 2026,,$,35817704.56,,,$,32599483.78,
November 2026,,$,34352380.04,,,$,31255453.54,
December 2026,,$,32923011.70,,,$,29945019.38,
January 2027,,$,31527753.63,,,$,28666424.99,
February 2027,,$,30165247.96,,,$,27418382.03,
March 2027,,$,28835100.07,,,$,26200504.37,
April 2027,,$,27537232.93,,,$,25012704.70,
May 2027,,$,26271720.81,,,$,23855039.39,
June 2027,,$,25038829.36,,,$,22727745.71,
July 2027,,$,23838830.88,,,$,21631066.07,
August 2027,,$,22672050.78,,,$,20565292.52,
September 2027,,$,21538846.27,,,$,19530746.60,
October 2027,,$,20439631.48,,,$,18527803.29,
November 2027,,$,19374827.59,,,$,17556844.03,
December 2027,,$,18344818.97,,,$,16618215.03,
January 2028,,$,17349461.91,,,$,15711760.26,
February 2028,,$,16387518.92,,,$,14836282.66,
March 2028,,$,15456502.04,,,$,13989396.13,
April 2028,,$,14553444.97,,,$,13168259.87,
May 2028,,$,13677043.79,,,$,12371615.89,
June 2028,,$,12827576.69,,,$,11599710.07,
July 2028,,$,12005377.19,,,$,10852840.61,
August 2028,,$,11210774.21,,,$,10131301.37,
