0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/27,,,100.00,%,,,100.00,%,,,92.64,%,,,84.41,%,,,75.49,%,,,65.66,%,,,49.15,%
10/15/27,,,100.00,%,,,100.00,%,,,87.72,%,,,79.33,%,,,70.25,%,,,60.26,%,,,43.74,%
11/15/27,,,100.00,%,,,98.35,%,,,82.87,%,,,74.35,%,,,65.13,%,,,55.03,%,,,38.64,%
12/15/27,,,100.00,%,,,93.80,%,,,78.09,%,,,69.46,%,,,60.15,%,,,49.97,%,,,33.85,%
01/15/28,,,100.00,%,,,89.29,%,,,73.39,%,,,64.68,%,,,55.30,%,,,45.09,%,,,29.22,%
02/15/28,,,100.00,%,,,84.79,%,,,68.76,%,,,59.99,%,,,50.59,%,,,40.38,%,,,24.72,%
03/15/28,,,98.34,%,,,80.31,%,,,64.20,%,,,55.41,%,,,46.01,%,,,35.85,%,,,20.38,%
04/15/28,,,93.97,%,,,75.85,%,,,59.71,%,,,50.93,%,,,41.57,%,,,31.50,%,,,16.18,%
05/15/28,,,89.58,%,,,71.41,%,,,55.28,%,,,46.55,%,,,37.27,%,,,27.34,%,,,12.12,%
06/15/28,,,85.15,%,,,66.99,%,,,50.94,%,,,42.28,%,,,33.11,%,,,23.34,%,,,8.22,%
07/15/28,,,80.72,%,,,62.62,%,,,46.68,%,,,38.12,%,,,29.09,%,,,19.51,%,,,4.48,%
08/15/28,,,76.49,%,,,58.46,%,,,42.64,%,,,34.16,%,,,25.25,%,,,15.85,%,,,0.89,%
09/15/28,,,72.41,%,,,54.47,%,,,38.76,%,,,30.38,%,,,21.59,%,,,12.33,%,,,0.00,%
10/15/28,,,68.89,%,,,50.97,%,,,35.30,%,,,26.94,%,,,18.18,%,,,8.97,%,,,0.00,%
11/15/28,,,65.35,%,,,47.49,%,,,31.89,%,,,23.58,%,,,14.87,%,,,5.73,%,,,0.00,%
12/15/28,,,61.79,%,,,44.03,%,,,28.54,%,,,20.29,%,,,11.67,%,,,2.61,%,,,0.00,%
01/15/29,,,58.20,%,,,40.59,%,,,25.24,%,,,17.09,%,,,8.56,%,,,0.00,%,,,0.00,%
02/15/29,,,54.58,%,,,37.16,%,,,22.00,%,,,13.95,%,,,5.55,%,,,0.00,%,,,0.00,%
03/15/29,,,50.93,%,,,33.74,%,,,18.82,%,,,10.90,%,,,2.64,%,,,0.00,%,,,0.00,%
04/15/29,,,47.26,%,,,30.35,%,,,15.69,%,,,7.92,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/29,,,43.55,%,,,26.97,%,,,12.62,%,,,5.03,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/29,,,39.82,%,,,23.60,%,,,9.60,%,,,2.21,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/29,,,36.06,%,,,20.26,%,,,6.65,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/29,,,32.27,%,,,16.93,%,,,3.75,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/29,,,28.45,%,,,13.62,%,,,0.92,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/29,,,25.50,%,,,11.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/29,,,22.59,%,,,8.44,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/29,,,19.68,%,,,5.92,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/30,,,16.78,%,,,3.43,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/30,,,13.86,%,,,0.96,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/30,,,10.92,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/30,,,7.96,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/30,,,4.97,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/30,,,1.96,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/30,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life (Years) to Call,,,3.10,,,,2.72,,,,2.39,,,,2.22,,,,2.04,,,,1.86,,,,1.60,
Weighted Average Life (Years) to Maturity,,,3.10,,,,2.72,,,,2.39,,,,2.22,,,,2.04,,,,1.86,,,,1.60,
