0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,92.64,%,,,71.10,%
10/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,98.84,%,,,85.77,%,,,64.26,%
11/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,92.36,%,,,79.11,%,,,57.68,%
12/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,98.19,%,,,86.03,%,,,72.66,%,,,51.37,%
01/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,92.13,%,,,79.87,%,,,66.42,%,,,45.27,%
02/15/26,,,100.00,%,,,100.00,%,,,97.62,%,,,86.20,%,,,73.88,%,,,60.40,%,,,39.49,%
03/15/26,,,100.00,%,,,100.00,%,,,91.86,%,,,80.39,%,,,68.05,%,,,54.60,%,,,34.06,%
04/15/26,,,100.00,%,,,100.00,%,,,86.18,%,,,74.71,%,,,62.39,%,,,49.01,%,,,28.87,%
05/15/26,,,100.00,%,,,100.00,%,,,80.60,%,,,69.15,%,,,56.90,%,,,43.67,%,,,23.93,%
06/15/26,,,100.00,%,,,96.06,%,,,75.10,%,,,63.72,%,,,51.59,%,,,38.58,%,,,19.24,%
07/15/26,,,100.00,%,,,90.54,%,,,69.70,%,,,58.43,%,,,46.45,%,,,33.69,%,,,14.72,%
08/15/26,,,100.00,%,,,85.04,%,,,64.39,%,,,53.27,%,,,41.49,%,,,29.00,%,,,10.39,%
09/15/26,,,100.00,%,,,79.57,%,,,59.18,%,,,48.24,%,,,36.71,%,,,24.49,%,,,6.26,%
10/15/26,,,98.25,%,,,75.07,%,,,54.72,%,,,43.82,%,,,32.35,%,,,20.19,%,,,2.29,%
11/15/26,,,93.69,%,,,70.59,%,,,50.34,%,,,39.51,%,,,28.11,%,,,16.06,%,,,0.00,%
12/15/26,,,89.10,%,,,66.13,%,,,46.03,%,,,35.29,%,,,24.00,%,,,12.08,%,,,0.00,%
01/15/27,,,84.47,%,,,61.69,%,,,41.79,%,,,31.17,%,,,20.02,%,,,8.29,%,,,0.00,%
02/15/27,,,79.80,%,,,57.27,%,,,37.62,%,,,27.15,%,,,16.17,%,,,4.69,%,,,0.00,%
03/15/27,,,75.09,%,,,52.87,%,,,33.52,%,,,23.23,%,,,12.46,%,,,1.25,%,,,0.00,%
04/15/27,,,70.35,%,,,48.49,%,,,29.49,%,,,19.41,%,,,8.87,%,,,0.00,%,,,0.00,%
05/15/27,,,65.57,%,,,44.13,%,,,25.54,%,,,15.70,%,,,5.43,%,,,0.00,%,,,0.00,%
06/15/27,,,60.76,%,,,39.79,%,,,21.67,%,,,12.09,%,,,2.12,%,,,0.00,%,,,0.00,%
07/15/27,,,55.90,%,,,35.48,%,,,17.87,%,,,8.59,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/27,,,51.01,%,,,31.18,%,,,14.15,%,,,5.19,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/27,,,46.08,%,,,26.91,%,,,10.50,%,,,1.90,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/27,,,42.24,%,,,23.51,%,,,7.48,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/27,,,38.37,%,,,20.12,%,,,4.51,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/27,,,34.47,%,,,16.75,%,,,1.61,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/28,,,30.54,%,,,13.40,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/28,,,26.58,%,,,10.06,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/28,,,22.58,%,,,6.74,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/28,,,18.55,%,,,3.44,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/28,,,14.49,%,,,0.15,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/28,,,10.42,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/28,,,6.42,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/28,,,2.38,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/28,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
