0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
July 2028,,,100.00,%,,,100.00,%,,,100.00,%,,,70.95,%,,,38.66,%
August 2028,,,100.00,%,,,100.00,%,,,95.09,%,,,64.34,%,,,31.37,%
September 2028,,,100.00,%,,,100.00,%,,,90.04,%,,,57.90,%,,,24.28,%
October 2028,,,100.00,%,,,100.00,%,,,84.35,%,,,51.62,%,,,17.41,%
November 2028,,,100.00,%,,,100.00,%,,,78.78,%,,,45.50,%,,,10.75,%
December 2028,,,100.00,%,,,100.00,%,,,73.32,%,,,39.56,%,,,4.32,%
January 2029,,,100.00,%,,,99.83,%,,,67.98,%,,,33.78,%,,,0.00,%
February 2029,,,100.00,%,,,95.74,%,,,62.75,%,,,28.18,%,,,0.00,%
March 2029,,,100.00,%,,,90.94,%,,,57.64,%,,,22.75,%,,,0.00,%
April 2029,,,100.00,%,,,86.22,%,,,52.65,%,,,17.51,%,,,0.00,%
May 2029,,,100.00,%,,,81.57,%,,,47.79,%,,,12.44,%,,,0.00,%
June 2029,,,100.00,%,,,76.99,%,,,43.06,%,,,7.55,%,,,0.00,%
July 2029,,,100.00,%,,,72.48,%,,,38.44,%,,,2.84,%,,,0.00,%
August 2029,,,99.87,%,,,68.03,%,,,33.95,%,,,0.00,%,,,0.00,%
September 2029,,,96.26,%,,,63.65,%,,,29.58,%,,,0.00,%,,,0.00,%
October 2029,,,91.90,%,,,59.35,%,,,25.34,%,,,0.00,%,,,0.00,%
November 2029,,,87.55,%,,,55.11,%,,,21.23,%,,,0.00,%,,,0.00,%
December 2029,,,83.21,%,,,50.95,%,,,17.26,%,,,0.00,%,,,0.00,%
January 2030,,,78.89,%,,,46.86,%,,,13.41,%,,,0.00,%,,,0.00,%
February 2030,,,74.59,%,,,42.85,%,,,9.70,%,,,0.00,%,,,0.00,%
March 2030,,,70.34,%,,,38.93,%,,,6.13,%,,,0.00,%,,,0.00,%
April 2030,,,66.11,%,,,35.08,%,,,2.70,%,,,0.00,%,,,0.00,%
May 2030,,,61.90,%,,,31.32,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2030,,,57.71,%,,,27.63,%,,,0.00,%,,,0.00,%,,,0.00,%
July 2030,,,53.53,%,,,24.02,%,,,0.00,%,,,0.00,%,,,0.00,%
August 2030,,,49.37,%,,,20.49,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2030,,,45.24,%,,,17.04,%,,,0.00,%,,,0.00,%,,,0.00,%
October 2030,,,41.12,%,,,13.67,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2030,,,37.02,%,,,10.38,%,,,0.00,%,,,0.00,%,,,0.00,%
December 2030,,,32.94,%,,,7.18,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2031,,,28.89,%,,,4.06,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2031,,,24.85,%,,,1.03,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2031,,,20.84,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2031,,,16.95,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2031,,,13.09,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2031,,,9.26,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
July 2031,,,5.45,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
August 2031,,,1.66,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2031,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted  Average Life to Optional Purchase (years)(1),,,4.08,,,,3.48,,,,2.84,,,,2.30,,,,1.89,
Weighted  Average Life to Maturity (years)(1),,,4.08,,,,3.48,,,,2.84,,,,2.30,,,,1.89,
,,,,,,,,,,,,,,,,,,,,
