0,1,2,3,4,5,6,7,8
,,Yield  Supplement  Overcollateralization Amount ($),Yield  Supplement  Overcollateralization Amount ($),Yield  Supplement  Overcollateralization Amount ($),Yield  Supplement  Overcollateralization Amount ($),Yield  Supplement  Overcollateralization Amount ($),Yield  Supplement  Overcollateralization Amount ($),
Payment  Date,,9.05%  Required Rate,9.05%  Required Rate,,,8.80%  Required Rate,8.80%  Required Rate,
Closing  Date,,$,64361771.00,,,$,59685797.66,
November 2025,,$,61529604.37,,,$,57037184.69,
December 2025,,$,59528398.24,,,$,55166643.05,
January 2026,,$,57571209.44,,,$,53338034.08,
February 2026,,$,55658381.78,,,$,51551670.03,
March 2026,,$,53789459.97,,,$,49807093.59,
April 2026,,$,51963533.99,,,$,48103409.18,
May 2026,,$,50179602.08,,,$,46439630.79,
June 2026,,$,48435665.04,,,$,44813804.70,
July 2026,,$,46729605.30,,,$,43223862.38,
August 2026,,$,45060695.30,,,$,41669082.33,
September 2026,,$,43429006.61,,,$,40149517.32,
October 2026,,$,41834684.20,,,$,38665290.51,
November 2026,,$,40277987.82,,,$,37216634.66,
December 2026,,$,38759300.58,,,$,35803900.00,
January 2027,,$,37278992.44,,,$,34427424.06,
February 2027,,$,35837283.44,,,$,33087401.17,
March 2027,,$,34433608.18,,,$,31783277.04,
April 2027,,$,33067172.71,,,$,30514279.99,
May 2027,,$,31737124.38,,,$,29279584.20,
June 2027,,$,30441641.57,,,$,28077446.75,
July 2027,,$,29178553.94,,,$,26905795.50,
August 2027,,$,27946005.85,,,$,25762861.72,
September 2027,,$,26742333.11,,,$,24647063.33,
October 2027,,$,25566236.70,,,$,23557165.81,
November 2027,,$,24417137.77,,,$,22492612.91,
December 2027,,$,23295101.02,,,$,21453457.26,
January 2028,,$,22200267.87,,,$,20439823.67,
February 2028,,$,21132818.23,,,$,19451872.68,
March 2028,,$,20092926.44,,,$,18489759.89,
April 2028,,$,19080742.45,,,$,17553614.91,
May 2028,,$,18096559.59,,,$,16643704.17,
June 2028,,$,17140687.44,,,$,15760308.53,
July 2028,,$,16213297.06,,,$,14903576.59,
August 2028,,$,15313790.78,,,$,14072925.37,
September 2028,,$,14440508.83,,,$,13266757.66,
October 2028,,$,13592250.13,,,$,12483914.03,
November 2028,,$,12768880.16,,,$,11724253.03,
December 2028,,$,11970707.91,,,$,10988054.78,
