0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"October 15, 2026",,100.00,,100.00,,100.00,,100.00,,80.40,,60.82,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"November 15, 2026",,100.00,,100.00,,100.00,,94.36,,72.74,,52.80,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"December 15, 2026",,100.00,,100.00,,100.00,,89.54,,65.57,,45.28,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"January 15, 2027",,100.00,,100.00,,97.62,,82.95,,58.63,,38.06,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"February 15, 2027",,100.00,,100.00,,93.16,,76.55,,51.95,,31.16,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"March 15, 2027",,100.00,,100.00,,87.06,,70.30,,45.50,,24.55,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"April 15, 2027",,100.00,,100.00,,81.07,,64.22,,39.29,,18.24,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"May 15, 2027",,100.00,,99.27,,75.20,,58.29,,33.31,,12.23,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"June 15, 2027",,100.00,,94.92,,69.42,,52.53,,27.57,,6.53,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"July 15, 2027",,100.00,,89.20,,63.77,,46.92,,22.07,,1.13,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"August 15, 2027",,100.00,,83.51,,58.22,,41.48,,16.80,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,78.63,
"September 15, 2027",,99.33,,77.87,,52.80,,36.22,,11.79,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,52.90,
"October 15, 2027",,95.04,,72.64,,47.77,,31.34,,7.16,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"November 15, 2027",,89.61,,67.44,,42.85,,26.62,,2.76,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"December 15, 2027",,84.15,,62.27,,38.03,,22.06,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,92.40,,0.00,
"January 15, 2028",,78.77,,57.23,,33.39,,17.70,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,71.33,,0.00,
"February 15, 2028",,73.59,,52.40,,29.00,,13.61,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,51.93,,0.00,
"March 15, 2028",,68.37,,47.61,,24.71,,9.68,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"April 15, 2028",,63.13,,42.85,,20.52,,5.89,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"May 15, 2028",,57.86,,38.12,,16.44,,2.26,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"June 15, 2028",,52.56,,33.42,,12.46,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,93.39,,0.00,,0.00,
"July 15, 2028",,47.23,,28.76,,8.58,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,75.45,,0.00,,0.00,
"August 15, 2028",,42.73,,24.80,,5.23,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,59.64,,0.00,,0.00,
"September 15, 2028",,38.27,,20.91,,2.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"October 15, 2028",,33.82,,17.08,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,93.94,,0.00,,0.00,,0.00,
"November 15, 2028",,29.34,,13.27,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,77.57,,0.00,,0.00,,0.00,
"December 15, 2028",,25.20,,9.77,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,62.59,,0.00,,0.00,,0.00,
"January 15, 2029",,21.04,,6.29,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"February 15, 2029",,17.02,,2.96,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"March 15, 2029",,12.97,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,98.16,,0.00,,0.00,,0.00,,0.00,
"April 15, 2029",,8.90,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,80.51,,0.00,,0.00,,0.00,,0.00,
"May 15, 2029",,4.81,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,63.00,,0.00,,0.00,,0.00,,0.00,
"June 15, 2029",,0.70,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"July 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,81.50,,0.00,,0.00,,0.00,,0.00,,0.00,
"August 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,59.11,,0.00,,0.00,,0.00,,0.00,,0.00,
"September 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,
,,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life to Call (years)(2),,3.34,,3.01,,2.60,,2.34,,1.99,,1.74,,4.42,,4.17,,3.75,,3.41,,2.90,,2.50,
Weighted Average Life to Maturity (years)(2),,3.34,,3.01,,2.60,,2.34,,1.99,,1.74,,4.50,,4.24,,3.84,,3.49,,2.94,,2.55,
,,,,,,,,,,,,,,,,,,,,,,,,,
