0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
10/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
11/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
12/15/25,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
01/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
02/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
03/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
04/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
05/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
06/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
07/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
08/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
09/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
10/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
11/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
12/15/26,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
01/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
02/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
03/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
04/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
05/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,70.72,%
06/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,32.72,%
07/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%
08/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%
09/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%
10/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,0.00,%
11/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,67.99,%,,,0.00,%
12/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,37.26,%,,,0.00,%
01/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,8.42,%,,,0.00,%
02/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,94.08,%,,,0.00,%,,,0.00,%
03/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,63.91,%,,,0.00,%,,,0.00,%
04/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,35.30,%,,,0.00,%,,,0.00,%
05/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,8.25,%,,,0.00,%,,,0.00,%
06/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,71.60,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/28,,,100.00,%,,,100.00,%,,,100.00,%,,,42.06,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/28,,,100.00,%,,,100.00,%,,,88.63,%,,,13.73,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/28,,,100.00,%,,,100.00,%,,,56.57,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/28,,,100.00,%,,,100.00,%,,,26.78,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/28,,,100.00,%,,,100.00,%,,,3.72,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/28,,,100.00,%,,,87.58,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/29,,,100.00,%,,,57.13,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
