0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"April 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"May 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"June 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"July 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"August 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"September 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"October 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"November 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"December 15, 2026",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"January 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"February 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"March 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"April 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"May 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"June 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"July 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"August 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"September 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00,
"October 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"November 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"December 15, 2027",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"January 15, 2028",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"February 15, 2028",,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00,
"March 15, 2028",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"April 15, 2028",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"May 15, 2028",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"June 15, 2028",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"July 15, 2028",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"August 15, 2028",,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00,
"September 15, 2028",,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"October 15, 2028",,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"November 15, 2028",,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"December 15, 2028",,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00,
"January 15, 2029",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"February 15, 2029",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"March 15, 2029",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"April 15, 2029",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"May 15, 2029",,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00,
"June 15, 2029",,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"July 15, 2029",,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"August 15, 2029",,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00,
"September 15, 2029",,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00,
,,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life to Call (years)(2),,4.47,,4.22,,3.81,,3.47,,2.97,,2.56,,4.47,,4.22,,3.81,,3.47,,2.97,,2.56,
Weighted Average Life to Maturity (years)(2),,4.99,,4.70,,4.33,,3.99,,3.36,,2.95,,5.42,,5.18,,4.75,,4.39,,3.74,,3.27,
,,,,,,,,,,,,,,,,,,,,,,,,,
