0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,98.45,%,,,85.62,%,,,64.10,%
10/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,91.61,%,,,78.58,%,,,57.04,%
11/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,96.96,%,,,84.94,%,,,71.76,%,,,50.39,%
12/15/27,,,100.00,%,,,100.00,%,,,100.00,%,,,90.58,%,,,78.44,%,,,65.16,%,,,44.15,%
01/15/28,,,100.00,%,,,100.00,%,,,95.71,%,,,84.35,%,,,72.12,%,,,58.80,%,,,38.10,%
02/15/28,,,100.00,%,,,100.00,%,,,89.67,%,,,78.24,%,,,65.98,%,,,52.66,%,,,32.24,%
03/15/28,,,100.00,%,,,100.00,%,,,83.72,%,,,72.26,%,,,60.01,%,,,46.75,%,,,26.57,%
04/15/28,,,100.00,%,,,98.92,%,,,77.86,%,,,66.42,%,,,54.22,%,,,41.09,%,,,21.09,%
05/15/28,,,100.00,%,,,93.13,%,,,72.10,%,,,60.71,%,,,48.60,%,,,35.65,%,,,15.81,%
06/15/28,,,100.00,%,,,87.37,%,,,66.43,%,,,55.13,%,,,43.17,%,,,30.44,%,,,10.73,%
07/15/28,,,100.00,%,,,81.67,%,,,60.88,%,,,49.71,%,,,37.93,%,,,25.45,%,,,5.84,%
08/15/28,,,99.75,%,,,76.24,%,,,55.60,%,,,44.55,%,,,32.93,%,,,20.67,%,,,1.15,%
09/15/28,,,94.43,%,,,71.03,%,,,50.55,%,,,39.62,%,,,28.15,%,,,16.09,%,,,0.00,%
10/15/28,,,89.85,%,,,66.47,%,,,46.04,%,,,35.13,%,,,23.71,%,,,11.70,%,,,0.00,%
11/15/28,,,85.23,%,,,61.94,%,,,41.59,%,,,30.75,%,,,19.40,%,,,7.47,%,,,0.00,%
12/15/28,,,80.58,%,,,57.42,%,,,37.22,%,,,26.47,%,,,15.21,%,,,3.41,%,,,0.00,%
01/15/29,,,75.89,%,,,52.93,%,,,32.92,%,,,22.28,%,,,11.16,%,,,0.00,%,,,0.00,%
02/15/29,,,71.18,%,,,48.46,%,,,28.69,%,,,18.20,%,,,7.24,%,,,0.00,%,,,0.00,%
03/15/29,,,66.42,%,,,44.01,%,,,24.54,%,,,14.21,%,,,3.44,%,,,0.00,%,,,0.00,%
04/15/29,,,61.63,%,,,39.58,%,,,20.46,%,,,10.33,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/29,,,56.80,%,,,35.17,%,,,16.45,%,,,6.56,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/29,,,51.93,%,,,30.78,%,,,12.52,%,,,2.89,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/29,,,47.02,%,,,26.42,%,,,8.67,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/29,,,42.08,%,,,22.08,%,,,4.89,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/29,,,37.10,%,,,17.76,%,,,1.20,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/29,,,33.25,%,,,14.35,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/29,,,29.45,%,,,11.01,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/29,,,25.66,%,,,7.72,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/30,,,21.89,%,,,4.47,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/30,,,18.08,%,,,1.25,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/30,,,14.24,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/30,,,10.38,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/30,,,6.49,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/30,,,2.56,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/30,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
