0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Payment Date,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,1.70%,1.70%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
June 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
July 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
August 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
September 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
October 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
December 2026,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
January 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
February 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
March 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
April 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
May 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
June 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
July 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
August 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
September 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
October 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,98.20,%
November 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,92.46,%
December 2027,,,100.00,%,,,100.00,%,,,100.00,%,,,95.16,%,,,86.07,%
January 2028,,,100.00,%,,,100.00,%,,,99.06,%,,,89.92,%,,,79.82,%
February 2028,,,100.00,%,,,100.00,%,,,94.15,%,,,84.06,%,,,73.73,%
March 2028,,,100.00,%,,,100.00,%,,,88.62,%,,,78.33,%,,,67.79,%
April 2028,,,100.00,%,,,97.86,%,,,83.21,%,,,72.73,%,,,62.00,%
May 2028,,,100.00,%,,,93.42,%,,,77.90,%,,,67.26,%,,,56.37,%
June 2028,,,100.00,%,,,88.42,%,,,72.70,%,,,61.92,%,,,50.89,%
July 2028,,,100.00,%,,,83.50,%,,,67.61,%,,,56.72,%,,,45.57,%
August 2028,,,100.00,%,,,78.66,%,,,62.64,%,,,51.65,%,,,40.42,%
September 2028,,,99.12,%,,,73.89,%,,,57.77,%,,,46.72,%,,,35.42,%
October 2028,,,95.03,%,,,69.20,%,,,53.01,%,,,41.92,%,,,30.58,%
November 2028,,,90.47,%,,,64.58,%,,,48.37,%,,,37.26,%,,,25.90,%
December 2028,,,85.93,%,,,60.04,%,,,43.84,%,,,32.74,%,,,21.39,%
January 2029,,,81.78,%,,,55.87,%,,,39.66,%,,,28.55,%,,,17.20,%
February 2029,,,77.64,%,,,51.77,%,,,35.58,%,,,24.49,%,,,13.15,%
March 2029,,,73.56,%,,,47.76,%,,,31.62,%,,,20.57,%,,,9.27,%
April 2029,,,69.49,%,,,43.82,%,,,27.77,%,,,16.77,%,,,5.53,%
May 2029,,,65.45,%,,,39.96,%,,,24.02,%,,,13.10,%,,,1.95,%
June 2029,,,61.42,%,,,36.16,%,,,20.37,%,,,9.57,%,,,0.00,%
July 2029,,,57.41,%,,,32.45,%,,,16.84,%,,,6.16,%,,,0.00,%
August 2029,,,53.43,%,,,28.80,%,,,13.41,%,,,2.88,%,,,0.00,%
September 2029,,,49.47,%,,,25.23,%,,,10.10,%,,,0.00,%,,,0.00,%
October 2029,,,45.52,%,,,21.74,%,,,6.89,%,,,0.00,%,,,0.00,%
November 2029,,,41.60,%,,,18.32,%,,,3.79,%,,,0.00,%,,,0.00,%
December 2029,,,37.70,%,,,14.98,%,,,0.81,%,,,0.00,%,,,0.00,%
January 2030,,,33.82,%,,,11.72,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2030,,,30.25,%,,,8.72,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2030,,,26.72,%,,,5.81,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2030,,,23.21,%,,,2.97,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2030,,,19.72,%,,,0.20,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2030,,,16.25,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
July 2030,,,12.80,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
August 2030,,,9.37,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2030,,,5.96,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
October 2030,,,2.58,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2030,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life to Optional Purchase (years)(1),,,3.39,,,,2.89,,,,2.57,,,,2.37,,,,2.18,
Weighted Average Life to Maturity (years)(1),,,3.39,,,,2.89,,,,2.57,,,,2.37,,,,2.18,
