0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class B Notes,Class B Notes,Class B Notes,Class B Notes,Class B Notes,Class B Notes,Class B Notes,Class B Notes,Class B Notes,Class B Notes,Class B Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"October 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"November 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"December 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"January 15, 2029",,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"February 15, 2029",,,100.00,,100.00,,100.00,,100.00,,100.00,,0.00
"March 15, 2029",,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"April 15, 2029",,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"May 15, 2029",,,100.00,,100.00,,100.00,,100.00,,0.00,,0.00
"June 15, 2029",,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00
"July 15, 2029",,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00
"August 15, 2029",,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00
"September 15, 2029",,,100.00,,100.00,,100.00,,0.00,,0.00,,0.00
"October 15, 2029",,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"November 15, 2029",,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"December 15, 2029",,,100.00,,100.00,,0.00,,0.00,,0.00,,0.00
"January 15, 2030",,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00
"February 15, 2030",,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00
"March 15, 2030",,,100.00,,0.00,,0.00,,0.00,,0.00,,0.00
"April 15, 2030",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,4.71,,4.46,,4.21,,3.88,,3.63,,3.13
Weighted Average Life to Maturity (Years)(2),,,5.09,,4.98,,4.70,,4.38,,4.07,,3.45
,,,,,,,,,,,,,
